Frequency (MHz),CISPR11_RE_CLASS_B_Group_1,CISPR11_RE_CLASS_B_Group_1_Important,CISPR11_RE_CLASS_A_Group_1_up_to_20kVA]
343.7529383,47,,57
343.8129407,47,,57
343.8729432,47,,57
343.9329457,47,,57
343.9929482,47,,57
344.0529506,47,,57
344.1129531,47,,57
344.1729556,47,,57
344.2329581,47,,57
344.2929605,47,,57
344.352963,47,,57
344.4129655,47,,57
344.472968,47,,57
344.5329704,47,,57
344.5929729,47,,57
344.6529754,47,,57
344.7129779,47,,57
344.7729803,47,,57
344.8329828,47,,57
344.8929853,47,,57
344.9529878,47,,57
345.0129902,47,,57
345.0729927,47,,57
345.1329952,47,,57
345.1929976,47,,57
345.2530001,47,,57
345.3130026,47,,57
345.3730051,47,,57
345.4330075,47,,57
345.49301,47,,57
345.5530125,47,,57
345.613015,47,,57
345.6730174,47,,57
345.7330199,47,,57
345.7930224,47,,57
345.8530249,47,,57
345.9130273,47,,57
345.9730298,47,,57
346.0330323,47,,57
346.0930348,47,,57
346.1530372,47,,57
346.2130397,47,,57
346.2730422,47,,57
346.3330447,47,,57
346.3930471,47,,57
346.4530496,47,,57
346.5130521,47,,57
346.5730546,47,,57
346.633057,47,,57
346.6930595,47,,57
346.753062,47,,57
346.8130645,47,,57
346.8730669,47,,57
346.9330694,47,,57
346.9930719,47,,57
347.0530744,47,,57
347.1130768,47,,57
347.1730793,47,,57
347.2330818,47,,57
347.2930843,47,,57
347.3530867,47,,57
347.4130892,47,,57
347.4730917,47,,57
347.5330941,47,,57
347.5930966,47,,57
347.6530991,47,,57
347.7131016,47,,57
347.773104,47,,57
347.8331065,47,,57
347.893109,47,,57
347.9531115,47,,57
348.0131139,47,,57
348.0731164,47,,57
348.1331189,47,,57
348.1931214,47,,57
348.2531238,47,,57
348.3131263,47,,57
348.3731288,47,,57
348.4331313,47,,57
348.4931337,47,,57
348.5531362,47,,57
348.6131387,47,,57
348.6731412,47,,57
348.7331436,47,,57
348.7931461,47,,57
348.8531486,47,,57
348.9131511,47,,57
348.9731535,47,,57
349.033156,47,,57
349.0931585,47,,57
349.153161,47,,57
349.2131634,47,,57
349.2731659,47,,57
349.3331684,47,,57
349.3931709,47,,57
349.4531733,47,,57
349.5131758,47,,57
349.5731783,47,,57
349.6331807,47,,57
349.6931832,47,,57
349.7531857,47,,57
349.8131882,47,,57
349.8731906,47,,57
349.9331931,47,,57
349.9931956,47,,57
350.0531981,47,,57
350.1132005,47,,57
350.173203,47,,57
350.2332055,47,,57
350.293208,47,,57
350.3532104,47,,57
350.4132129,47,,57
350.4732154,47,,57
350.5332179,47,,57
350.5932203,47,,57
350.6532228,47,,57
350.7132253,47,,57
350.7732278,47,,57
350.8332302,47,,57
350.8932327,47,,57
350.9532352,47,,57
351.0132377,47,,57
351.0732401,47,,57
351.1332426,47,,57
351.1932451,47,,57
351.2532476,47,,57
351.31325,47,,57
351.3732525,47,,57
351.433255,47,,57
351.4932575,47,,57
351.5532599,47,,57
351.6132624,47,,57
351.6732649,47,,57
351.7332674,47,,57
351.7932698,47,,57
351.8532723,47,,57
351.9132748,47,,57
351.9732772,47,,57
352.0332797,47,,57
352.0932822,47,,57
352.1532847,47,,57
352.2132871,47,,57
352.2732896,47,,57
352.3332921,47,,57
352.3932946,47,,57
352.453297,47,,57
352.5132995,47,,57
352.573302,47,,57
352.6333045,47,,57
352.6933069,47,,57
352.7533094,47,,57
352.8133119,47,,57
352.8733144,47,,57
352.9333168,47,,57
352.9933193,47,,57
353.0533218,47,,57
353.1133243,47,,57
353.1733267,47,,57
353.2333292,47,,57
353.2933317,47,,57
353.3533342,47,,57
353.4133366,47,,57
353.4733391,47,,57
353.5333416,47,,57
353.5933441,47,,57
353.6533465,47,,57
353.713349,47,,57
353.7733515,47,,57
353.833354,47,,57
353.8933564,47,,57
353.9533589,47,,57
354.0133614,47,,57
354.0733639,47,,57
354.1333663,47,,57
354.1933688,47,,57
354.2533713,47,,57
354.3133737,47,,57
354.3733762,47,,57
354.4333787,47,,57
354.4933812,47,,57
354.5533836,47,,57
354.6133861,47,,57
354.6733886,47,,57
354.7333911,47,,57
354.7933935,47,,57
354.853396,47,,57
354.9133985,47,,57
354.973401,47,,57
355.0334034,47,,57
355.0934059,47,,57
355.1534084,47,,57
355.2134109,47,,57
355.2734133,47,,57
355.3334158,47,,57
355.3934183,47,,57
355.4534208,47,,57
355.5134232,47,,57
355.5734257,47,,57
355.6334282,47,,57
355.6934307,47,,57
355.7534331,47,,57
355.8134356,47,,57
355.8734381,47,,57
355.9334406,47,,57
355.993443,47,,57
356.0534455,47,,57
356.113448,47,,57
356.1734505,47,,57
356.2334529,47,,57
356.2934554,47,,57
356.3534579,47,,57
356.4134603,47,,57
356.4734628,47,,57
356.5334653,47,,57
356.5934678,47,,57
356.6534702,47,,57
356.7134727,47,,57
356.7734752,47,,57
356.8334777,47,,57
356.8934801,47,,57
356.9534826,47,,57
357.0134851,47,,57
357.0734876,47,,57
357.13349,47,,57
357.1934925,47,,57
357.253495,47,,57
357.3134975,47,,57
357.3734999,47,,57
357.4335024,47,,57
357.4935049,47,,57
357.5535074,47,,57
357.6135098,47,,57
357.6735123,47,,57
357.7335148,47,,57
357.7935173,47,,57
357.8535197,47,,57
357.9135222,47,,57
357.9735247,47,,57
358.0335272,47,,57
358.0935296,47,,57
358.1535321,47,,57
358.2135346,47,,57
358.2735371,47,,57
358.3335395,47,,57
358.393542,47,,57
358.4535445,47,,57
358.513547,47,,57
358.5735494,47,,57
358.6335519,47,,57
358.6935544,47,,57
358.7535568,47,,57
358.8135593,47,,57
358.8735618,47,,57
358.9335643,47,,57
358.9935667,47,,57
359.0535692,47,,57
359.1135717,47,,57
359.1735742,47,,57
359.2335766,47,,57
359.2935791,47,,57
359.3535816,47,,57
359.4135841,47,,57
359.4735865,47,,57
359.533589,47,,57
359.5935915,47,,57
359.653594,47,,57
359.7135964,47,,57
359.7735989,47,,57
359.8336014,47,,57
359.8936039,47,,57
359.9536063,47,,57
360.0136088,47,,57
360.0736113,47,,57
360.1336138,47,,57
360.1936162,47,,57
360.2536187,47,,57
360.3136212,47,,57
360.3736237,47,,57
360.4336261,47,,57
360.4936286,47,,57
360.5536311,47,,57
360.6136336,47,,57
360.673636,47,,57
360.7336385,47,,57
360.793641,47,,57
360.8536434,47,,57
360.9136459,47,,57
360.9736484,47,,57
361.0336509,47,,57
361.0936533,47,,57
361.1536558,47,,57
361.2136583,47,,57
361.2736608,47,,57
361.3336632,47,,57
361.3936657,47,,57
361.4536682,47,,57
361.5136707,47,,57
361.5736731,47,,57
361.6336756,47,,57
361.6936781,47,,57
361.7536806,47,,57
361.813683,47,,57
361.8736855,47,,57
361.933688,47,,57
361.9936905,47,,57
362.0536929,47,,57
362.1136954,47,,57
362.1736979,47,,57
362.2337004,47,,57
362.2937028,47,,57
362.3537053,47,,57
362.4137078,47,,57
362.4737103,47,,57
362.5337127,47,,57
362.5937152,47,,57
362.6537177,47,,57
362.7137202,47,,57
362.7737226,47,,57
362.8337251,47,,57
362.8937276,47,,57
362.9537301,47,,57
363.0137325,47,,57
363.073735,47,,57
363.1337375,47,,57
363.1937399,47,,57
363.2537424,47,,57
363.3137449,47,,57
363.3737474,47,,57
363.4337498,47,,57
363.4937523,47,,57
363.5537548,47,,57
363.6137573,47,,57
363.6737597,47,,57
363.7337622,47,,57
363.7937647,47,,57
363.8537672,47,,57
363.9137696,47,,57
363.9737721,47,,57
364.0337746,47,,57
364.0937771,47,,57
364.1537795,47,,57
364.213782,47,,57
364.2737845,47,,57
364.333787,47,,57
364.3937894,47,,57
364.4537919,47,,57
364.5137944,47,,57
364.5737969,47,,57
364.6337993,47,,57
364.6938018,47,,57
364.7538043,47,,57
364.8138068,47,,57
364.8738092,47,,57
364.9338117,47,,57
364.9938142,47,,57
365.0538167,47,,57
365.1138191,47,,57
365.1738216,47,,57
365.2338241,47,,57
365.2938265,47,,57
365.353829,47,,57
365.4138315,47,,57
365.473834,47,,57
365.5338364,47,,57
365.5938389,47,,57
365.6538414,47,,57
365.7138439,47,,57
365.7738463,47,,57
365.8338488,47,,57
365.8938513,47,,57
365.9538538,47,,57
366.0138562,47,,57
366.0738587,47,,57
366.1338612,47,,57
366.1938637,47,,57
366.2538661,47,,57
366.3138686,47,,57
366.3738711,47,,57
366.4338736,47,,57
366.493876,47,,57
366.5538785,47,,57
366.613881,47,,57
366.6738835,47,,57
366.7338859,47,,57
366.7938884,47,,57
366.8538909,47,,57
366.9138934,47,,57
366.9738958,47,,57
367.0338983,47,,57
367.0939008,47,,57
367.1539033,47,,57
367.2139057,47,,57
367.2739082,47,,57
367.3339107,47,,57
367.3939132,47,,57
367.4539156,47,,57
367.5139181,47,,57
367.5739206,47,,57
367.633923,47,,57
367.6939255,47,,57
367.753928,47,,57
367.8139305,47,,57
367.8739329,47,,57
367.9339354,47,,57
367.9939379,47,,57
368.0539404,47,,57
368.1139428,47,,57
368.1739453,47,,57
368.2339478,47,,57
368.2939503,47,,57
368.3539527,47,,57
368.4139552,47,,57
368.4739577,47,,57
368.5339602,47,,57
368.5939626,47,,57
368.6539651,47,,57
368.7139676,47,,57
368.7739701,47,,57
368.8339725,47,,57
368.893975,47,,57
368.9539775,47,,57
369.01398,47,,57
369.0739824,47,,57
369.1339849,47,,57
369.1939874,47,,57
369.2539899,47,,57
369.3139923,47,,57
369.3739948,47,,57
369.4339973,47,,57
369.4939998,47,,57
369.5540022,47,,57
369.6140047,47,,57
369.6740072,47,,57
369.7340096,47,,57
369.7940121,47,,57
369.8540146,47,,57
369.9140171,47,,57
369.9740195,47,,57
370.034022,47,,57
370.0940245,47,,57
370.154027,47,,57
370.2140294,47,,57
370.2740319,47,,57
370.3340344,47,,57
370.3940369,47,,57
370.4540393,47,,57
370.5140418,47,,57
370.5740443,47,,57
370.6340468,47,,57
370.6940492,47,,57
370.7540517,47,,57
370.8140542,47,,57
370.8740567,47,,57
370.9340591,47,,57
370.9940616,47,,57
371.0540641,47,,57
371.1140666,47,,57
371.174069,47,,57
371.2340715,47,,57
371.294074,47,,57
371.3540765,47,,57
371.4140789,47,,57
371.4740814,47,,57
371.5340839,47,,57
371.5940864,47,,57
371.6540888,47,,57
371.7140913,47,,57
371.7740938,47,,57
371.8340963,47,,57
371.8940987,47,,57
371.9541012,47,,57
372.0141037,47,,57
372.0741061,47,,57
372.1341086,47,,57
372.1941111,47,,57
372.2541136,47,,57
372.314116,47,,57
372.3741185,47,,57
372.434121,47,,57
372.4941235,47,,57
372.5541259,47,,57
372.6141284,47,,57
372.6741309,47,,57
372.7341334,47,,57
372.7941358,47,,57
372.8541383,47,,57
372.9141408,47,,57
372.9741433,47,,57
373.0341457,47,,57
373.0941482,47,,57
373.1541507,47,,57
373.2141532,47,,57
373.2741556,47,,57
373.3341581,47,,57
373.3941606,47,,57
373.4541631,47,,57
373.5141655,47,,57
373.574168,47,,57
373.6341705,47,,57
373.694173,47,,57
373.7541754,47,,57
373.8141779,47,,57
373.8741804,47,,57
373.9341829,47,,57
373.9941853,47,,57
374.0541878,47,,57
374.1141903,47,,57
374.1741928,47,,57
374.2341952,47,,57
374.2941977,47,,57
374.3542002,47,,57
374.4142026,47,,57
374.4742051,47,,57
374.5342076,47,,57
374.5942101,47,,57
374.6542125,47,,57
374.714215,47,,57
374.7742175,47,,57
374.83422,47,,57
374.8942224,47,,57
374.9542249,47,,57
375.0142274,47,,57
375.0742299,47,,57
375.1342323,47,,57
375.1942348,47,,57
375.2542373,47,,57
375.3142398,47,,57
375.3742422,47,,57
375.4342447,47,,57
375.4942472,47,,57
375.5542497,47,,57
375.6142521,47,,57
375.6742546,47,,57
375.7342571,47,,57
375.7942596,47,,57
375.854262,47,,57
375.9142645,47,,57
375.974267,47,,57
376.0342695,47,,57
376.0942719,47,,57
376.1542744,47,,57
376.2142769,47,,57
376.2742794,47,,57
376.3342818,47,,57
376.3942843,47,,57
376.4542868,47,,57
376.5142892,47,,57
376.5742917,47,,57
376.6342942,47,,57
376.6942967,47,,57
376.7542991,47,,57
376.8143016,47,,57
376.8743041,47,,57
376.9343066,47,,57
376.994309,47,,57
377.0543115,47,,57
377.114314,47,,57
377.1743165,47,,57
377.2343189,47,,57
377.2943214,47,,57
377.3543239,47,,57
377.4143264,47,,57
377.4743288,47,,57
377.5343313,47,,57
377.5943338,47,,57
377.6543363,47,,57
377.7143387,47,,57
377.7743412,47,,57
377.8343437,47,,57
377.8943462,47,,57
377.9543486,47,,57
378.0143511,47,,57
378.0743536,47,,57
378.1343561,47,,57
378.1943585,47,,57
378.254361,47,,57
378.3143635,47,,57
378.374366,47,,57
378.4343684,47,,57
378.4943709,47,,57
378.5543734,47,,57
378.6143759,47,,57
378.6743783,47,,57
378.7343808,47,,57
378.7943833,47,,57
378.8543857,47,,57
378.9143882,47,,57
378.9743907,47,,57
379.0343932,47,,57
379.0943956,47,47,57
379.1543981,47,47,57
379.2144006,47,47,57
379.2744031,47,47,57
379.3344055,47,47,57
379.394408,47,47,57
379.4544105,47,47,57
379.514413,47,47,57
379.5744154,47,47,57
379.6344179,47,47,57
379.6944204,47,47,57
379.7544229,47,47,57
379.8144253,47,47,57
379.8744278,47,47,57
379.9344303,47,47,57
379.9944328,47,47,57
380.0544352,47,47,57
380.1144377,47,47,57
380.1744402,47,47,57
380.2344427,47,47,57
380.2944451,47,47,57
380.3544476,47,47,57
380.4144501,47,47,57
380.4744526,47,47,57
380.534455,47,47,57
380.5944575,47,47,57
380.65446,47,47,57
380.7144625,47,47,57
380.7744649,47,47,57
380.8344674,47,47,57
380.8944699,47,47,57
380.9544723,47,47,57
381.0144748,47,47,57
381.0744773,47,47,57
381.1344798,47,47,57
381.1944822,47,47,57
381.2544847,47,47,57
381.3144872,47,47,57
381.3744897,47,47,57
381.4344921,47,47,57
381.4944946,47,47,57
381.5544971,47,47,57
381.6144996,47,47,57
381.674502,47,47,57
381.7345045,47,47,57
381.794507,47,47,57
381.8545095,47,47,57
381.9145119,47,47,57
381.9745144,47,47,57
382.0345169,47,47,57
382.0945194,47,47,57
382.1545218,47,47,57
382.2145243,47,47,57
382.2745268,47,47,57
382.3345293,47,47,57
382.3945317,47,47,57
382.4545342,47,47,57
382.5145367,47,47,57
382.5745392,47,47,57
382.6345416,47,47,57
382.6945441,47,47,57
382.7545466,47,47,57
382.8145491,47,47,57
382.8745515,47,47,57
382.934554,47,47,57
382.9945565,47,47,57
383.054559,47,47,57
383.1145614,47,47,57
383.1745639,47,47,57
383.2345664,47,47,57
383.2945688,47,47,57
383.3545713,47,47,57
383.4145738,47,47,57
383.4745763,47,47,57
383.5345787,47,47,57
383.5945812,47,47,57
383.6545837,47,47,57
383.7145862,47,47,57
383.7745886,47,47,57
383.8345911,47,47,57
383.8945936,47,47,57
383.9545961,47,47,57
384.0145985,47,47,57
384.074601,47,47,57
384.1346035,47,47,57
384.194606,47,47,57
384.2546084,47,47,57
384.3146109,47,47,57
384.3746134,47,47,57
384.4346159,47,47,57
384.4946183,47,47,57
384.5546208,47,47,57
384.6146233,47,47,57
384.6746258,47,47,57
384.7346282,47,47,57
384.7946307,47,47,57
384.8546332,47,47,57
384.9146357,47,47,57
384.9746381,47,47,57
385.0346406,47,47,57
385.0946431,47,47,57
385.1546456,47,47,57
385.214648,47,47,57
385.2746505,47,47,57
385.334653,47,47,57
385.3946554,47,47,57
385.4546579,47,47,57
385.5146604,47,47,57
385.5746629,47,47,57
385.6346653,47,47,57
385.6946678,47,47,57
385.7546703,47,47,57
385.8146728,47,47,57
385.8746752,47,47,57
385.9346777,47,47,57
385.9946802,47,47,57
386.0546827,47,47,57
386.1146851,47,47,57
386.1746876,47,47,57
386.2346901,47,47,57
386.2946926,47,47,57
386.354695,47,47,57
386.4146975,47,47,57
386.4747,47,47,57
386.5347025,47,47,57
386.5947049,47,47,57
386.6547074,47,47,57
386.7147099,47,47,57
386.7747124,47,47,57
386.8347148,47,47,57
386.8947173,47,47,57
386.9547198,47,47,57
387.0147223,47,47,57
387.0747247,47,47,57
387.1347272,47,47,57
387.1947297,47,47,57
387.2547322,47,47,57
387.3147346,47,47,57
387.3747371,47,47,57
387.4347396,47,47,57
387.4947421,47,47,57
387.5547445,47,47,57
387.614747,47,47,57
387.6747495,47,47,57
387.7347519,47,47,57
387.7947544,47,47,57
387.8547569,47,47,57
387.9147594,47,47,57
387.9747618,47,47,57
388.0347643,47,47,57
388.0947668,47,47,57
388.1547693,47,47,57
388.2147717,47,47,57
388.2747742,47,47,57
388.3347767,47,47,57
388.3947792,47,47,57
388.4547816,47,47,57
388.5147841,47,47,57
388.5747866,47,47,57
388.6347891,47,47,57
388.6947915,47,47,57
388.754794,47,47,57
388.8147965,47,47,57
388.874799,47,47,57
388.9348014,47,47,57
388.9948039,47,47,57
389.0548064,47,47,57
389.1148089,47,47,57
389.1748113,47,47,57
389.2348138,47,47,57
389.2948163,47,47,57
389.3548188,47,47,57
389.4148212,47,47,57
389.4748237,47,47,57
389.5348262,47,47,57
389.5948287,47,47,57
389.6548311,47,47,57
389.7148336,47,47,57
389.7748361,47,47,57
389.8348386,47,47,57
389.894841,47,47,57
389.9548435,47,47,57
390.014846,47,47,57
390.0748484,47,47,57
390.1348509,47,47,57
390.1948534,47,47,57
390.2548559,47,47,57
390.3148583,47,47,57
390.3748608,47,47,57
390.4348633,47,47,57
390.4948658,47,47,57
390.5548682,47,47,57
390.6148707,47,47,57
390.6748732,47,47,57
390.7348757,47,47,57
390.7948781,47,47,57
390.8548806,47,47,57
390.9148831,47,47,57
390.9748856,47,47,57
391.034888,47,47,57
391.0948905,47,47,57
391.154893,47,47,57
391.2148955,47,47,57
391.2748979,47,47,57
391.3349004,47,47,57
391.3949029,47,47,57
391.4549054,47,47,57
391.5149078,47,47,57
391.5749103,47,47,57
391.6349128,47,47,57
391.6949153,47,47,57
391.7549177,47,47,57
391.8149202,47,47,57
391.8749227,47,47,57
391.9349252,47,47,57
391.9949276,47,47,57
392.0549301,47,47,57
392.1149326,47,47,57
392.174935,47,47,57
392.2349375,47,47,57
392.29494,47,47,57
392.3549425,47,47,57
392.4149449,47,47,57
392.4749474,47,47,57
392.5349499,47,47,57
392.5949524,47,47,57
392.6549548,47,47,57
392.7149573,47,47,57
392.7749598,47,47,57
392.8349623,47,47,57
392.8949647,47,47,57
392.9549672,47,47,57
393.0149697,47,47,57
393.0749722,47,47,57
393.1349746,47,47,57
393.1949771,47,47,57
393.2549796,47,47,57
393.3149821,47,47,57
393.3749845,47,47,57
393.434987,47,47,57
393.4949895,47,47,57
393.554992,47,47,57
393.6149944,47,47,57
393.6749969,47,47,57
393.7349994,47,47,57
393.7950019,47,47,57
393.8550043,47,47,57
393.9150068,47,47,57
393.9750093,47,47,57
394.0350118,47,47,57
394.0950142,47,47,57
394.1550167,47,47,57
394.2150192,47,47,57
394.2750217,47,47,57
394.3350241,47,47,57
394.3950266,47,47,57
394.4550291,47,47,57
394.5150315,47,47,57
394.575034,47,47,57
394.6350365,47,47,57
394.695039,47,47,57
394.7550414,47,47,57
394.8150439,47,47,57
394.8750464,47,47,57
394.9350489,47,47,57
394.9950513,47,47,57
395.0550538,47,47,57
395.1150563,47,,57
395.1750588,47,,57
395.2350612,47,,57
395.2950637,47,,57
395.3550662,47,,57
395.4150687,47,,57
395.4750711,47,,57
395.5350736,47,,57
395.5950761,47,,57
395.6550786,47,,57
395.715081,47,,57
395.7750835,47,,57
395.835086,47,,57
395.8950885,47,,57
395.9550909,47,,57
396.0150934,47,,57
396.0750959,47,,57
396.1350984,47,,57
396.1951008,47,,57
396.2551033,47,,57
396.3151058,47,,57
396.3751083,47,,57
396.4351107,47,,57
396.4951132,47,,57
396.5551157,47,,57
396.6151181,47,,57
396.6751206,47,,57
396.7351231,47,,57
396.7951256,47,,57
396.855128,47,,57
396.9151305,47,,57
396.975133,47,,57
397.0351355,47,,57
397.0951379,47,,57
397.1551404,47,,57
397.2151429,47,,57
397.2751454,47,,57
397.3351478,47,,57
397.3951503,47,,57
397.4551528,47,,57
397.5151553,47,,57
397.5751577,47,,57
397.6351602,47,,57
397.6951627,47,,57
397.7551652,47,,57
397.8151676,47,,57
397.8751701,47,,57
397.9351726,47,,57
397.9951751,47,,57
398.0551775,47,,57
398.11518,47,,57
398.1751825,47,,57
398.235185,47,,57
398.2951874,47,,57
398.3551899,47,,57
398.4151924,47,,57
398.4751949,47,,57
398.5351973,47,,57
398.5951998,47,,57
398.6552023,47,,57
398.7152048,47,,57
398.7752072,47,,57
398.8352097,47,,57
398.8952122,47,,57
398.9552146,47,,57
399.0152171,47,,57
399.0752196,47,,57
399.1352221,47,,57
399.1952245,47,,57
399.255227,47,,57
399.3152295,47,,57
399.375232,47,,57
399.4352344,47,,57
399.4952369,47,,57
399.5552394,47,,57
399.6152419,47,,57
399.6752443,47,,57
399.7352468,47,,57
399.7952493,47,,57
399.8552518,47,,57
399.9152542,47,,57
399.9752567,47,,57
400.0352592,47,,57
400.0952617,47,,57
400.1552641,47,,57
400.2152666,47,,57
400.2752691,47,,57
400.3352716,47,,57
400.395274,47,,57
400.4552765,47,,57
400.515279,47,,57
400.5752815,47,,57
400.6352839,47,,57
400.6952864,47,,57
400.7552889,47,,57
400.8152914,47,,57
400.8752938,47,,57
400.9352963,47,,57
400.9952988,47,,57
401.0553012,47,,57
401.1153037,47,,57
401.1753062,47,,57
401.2353087,47,,57
401.2953111,47,,57
