Frequency (MHz),CISPR11_CE_CLASS_B_Group_1_AVG,CISPR11_CE_CLASS_A_Group_1_AVG
3.695643654,64,76.68964081
3.700143202,64,76.68686478
3.704642749,64,76.68409213
3.709142297,64,76.68132284
3.713641845,64,76.67855691
3.718141393,64,76.67579433
3.722640941,64,76.67303509
3.727140488,64,76.67027919
3.731640036,64,76.66752661
3.736139584,64,76.66477734
3.740639132,64,76.66203139
3.74513868,64,76.65928874
3.749638227,64,76.65654938
3.754137775,64,76.6538133
3.758637323,64,76.6510805
3.763136871,64,76.64835097
3.767636418,64,76.64562471
3.772135966,64,76.6429017
3.776635514,64,76.64018193
3.781135062,64,76.6374654
3.78563461,64,76.6347521
3.790134157,64,76.63204203
3.794633705,64,76.62933517
3.799133253,64,76.62663152
3.803632801,64,76.62393107
3.808132349,64,76.62123381
3.812631896,64,76.61853974
3.817131444,64,76.61584884
3.821630992,64,76.61316112
3.82613054,64,76.61047655
3.830630087,64,76.60779515
3.835129635,64,76.60511689
3.839629183,64,76.60244177
3.844128731,64,76.59976978
3.848628279,64,76.59710092
3.853127826,64,76.59443518
3.857627374,64,76.59177255
3.862126922,64,76.58911302
3.86662647,64,76.58645659
3.871126017,64,76.58380325
3.875625565,64,76.58115299
3.880125113,64,76.57850581
3.884624661,64,76.57586169
3.889124209,64,76.57322064
3.893623756,64,76.57058264
3.898123304,64,76.56794768
3.902622852,64,76.56531577
3.9071224,64,76.56268689
3.911621948,64,76.56006103
3.916121495,64,76.55743819
3.920621043,64,76.55481837
3.925120591,64,76.55220155
3.929620139,64,76.54958773
3.934119686,64,76.5469769
3.938619234,64,76.54436905
3.943118782,64,76.54176418
3.94761833,64,76.53916228
3.952117878,64,76.53656335
3.956617425,64,76.53396737
3.961116973,64,76.53137434
3.965616521,64,76.52878426
3.970116069,64,76.52619712
3.974615617,64,76.5236129
3.979115164,64,76.52103161
3.983614712,64,76.51845324
3.98811426,64,76.51587777
3.992613808,64,76.51330521
3.997113355,64,76.51073555
4.001612903,64,76.50816878
4.006112451,64,76.5056049
4.010611999,64,76.50304389
4.015111547,64,76.50048575
4.019611094,64,76.49793048
4.024110642,64,76.49537807
4.02861019,64,76.49282851
4.033109738,64,76.49028179
4.037609285,64,76.48773792
4.042108833,64,76.48519688
4.046608381,64,76.48265866
4.051107929,64,76.48012327
4.055607477,64,76.47759069
4.060107024,64,76.47506092
4.064606572,64,76.47253395
4.06910612,64,76.47000978
4.073605668,64,76.4674884
4.078105216,64,76.4649698
4.082604763,64,76.46245398
4.087104311,64,76.45994093
4.091603859,64,76.45743064
4.096103407,64,76.45492311
4.100602954,64,76.45241834
4.105102502,64,76.44991631
4.10960205,64,76.44741703
4.114101598,64,76.44492048
4.118601146,64,76.44242665
4.123100693,64,76.43993555
4.127600241,64,76.43744717
4.132099789,64,76.4349615
4.136599337,64,76.43247854
4.141098885,64,76.42999827
4.145598432,64,76.4275207
4.15009798,64,76.42504581
4.154597528,64,76.42257361
4.159097076,64,76.42010408
4.163596623,64,76.41763723
4.168096171,64,76.41517303
4.172595719,64,76.4127115
4.177095267,64,76.41025262
4.181594815,64,76.40779638
4.186094362,64,76.40534279
4.19059391,64,76.40289184
4.195093458,64,76.40044351
4.199593006,64,76.39799781
4.204092554,64,76.39555473
4.208592101,64,76.39311426
4.213091649,64,76.3906764
4.217591197,64,76.38824114
4.222090745,64,76.38580848
4.226590292,64,76.38337841
4.23108984,64,76.38095092
4.235589388,64,76.37852601
4.240088936,64,76.37610368
4.244588484,64,76.37368392
4.249088031,64,76.37126673
4.253587579,64,76.36885209
4.258087127,64,76.36644
4.262586675,64,76.36403046
4.267086222,64,76.36162346
4.27158577,64,76.359219
4.276085318,64,76.35681708
4.280584866,64,76.35441767
4.285084414,64,76.35202079
4.289583961,64,76.34962643
4.294083509,64,76.34723457
4.298583057,64,76.34484522
4.303082605,64,76.34245837
4.307582153,64,76.34007401
4.3120817,64,76.33769214
4.316581248,64,76.33531276
4.321080796,64,76.33293586
4.325580344,64,76.33056143
4.330079891,64,76.32818946
4.334579439,64,76.32581997
4.339078987,64,76.32345293
4.343578535,64,76.32108834
4.348078083,64,76.3187262
4.35257763,64,76.31636651
4.357077178,64,76.31400925
4.361576726,64,76.31165443
4.366076274,64,76.30930203
4.370575822,64,76.30695206
4.375075369,64,76.3046045
4.379574917,64,76.30225936
4.384074465,64,76.29991663
4.388574013,64,76.2975763
4.39307356,64,76.29523837
4.397573108,64,76.29290283
4.402072656,64,76.29056968
4.406572204,64,76.28823891
4.411071752,64,76.28591052
4.415571299,64,76.28358451
